* Measurement data measured by REW V5.30 beta 4
* Source: EXCL: Microphone (Realtek(R) Audio), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -27.0 dBFS with no timing reference
* Dated: Dec 13, 2023 11:48:32 PM
* REW Settings:
148.681641 101.313 161.5510
149.047852 101.314 161.5416
149.414062 101.319 161.4836
149.780273 101.320 161.3823
150.146484 101.313 161.2796
150.512695 101.304 161.2125
150.878906 101.297 161.1797
151.245117 101.298 161.1431
151.611328 101.303 161.0612
151.977539 101.305 160.9255
152.343750 101.299 160.7661
152.709961 101.285 160.6279
153.076172 101.267 160.5375
153.442383 101.251 160.4882
153.808594 101.240 160.4528
154.174805 101.231 160.4104
154.541016 101.221 160.3622
154.907227 101.210 160.3252
155.273438 101.200 160.3114
155.639648 101.194 160.3123
156.005859 101.193 160.3029
156.372070 101.194 160.2601
156.738281 101.193 160.1816
157.104492 101.188 160.0872
157.470703 101.177 160.0052
157.836914 101.164 159.9533
158.203125 101.153 159.9280
158.569336 101.146 159.9101
158.935547 101.141 159.8791
159.301758 101.137 159.8268
159.667969 101.131 159.7604
160.034180 101.122 159.6950
160.400391 101.112 159.6425
160.766602 101.102 159.6045
161.132812 101.094 159.5718
161.499023 101.088 159.5321
161.865234 101.083 159.4781
162.231445 101.076 159.4119
162.597656 101.066 159.3438
162.963867 101.055 159.2859
163.330078 101.043 159.2446
163.696289 101.032 159.2173
164.062500 101.024 159.1936
164.428711 101.017 159.1631
164.794922 101.011 159.1210
165.161133 101.004 159.0708
165.527344 100.995 159.0208
165.893555 100.985 158.9776
166.259766 100.976 158.9420
166.625977 100.967 158.9094
166.992188 100.958 158.8755
167.358398 100.950 158.8403
167.724609 100.940 158.8090
168.090820 100.931 158.7867
168.457031 100.923 158.7728
168.823242 100.917 158.7583
169.189453 100.914 158.7299
169.555664 100.911 158.6787
169.921875 100.906 158.6058
170.288086 100.897 158.5232
170.654297 100.884 158.4473
171.020508 100.870 158.3902
171.386719 100.855 158.3546
171.752930 100.842 158.3345
172.119141 100.831 158.3210
172.485352 100.821 158.3076
172.851562 100.813 158.2911
173.217773 100.807 158.2701
173.583984 100.801 158.2425
173.950195 100.796 158.2054
174.316406 100.790 158.1587
174.682617 100.783 158.1074
175.048828 100.774 158.0596
175.415039 100.765 158.0215
175.781250 100.757 157.9918
176.147461 100.749 157.9628
176.513672 100.742 157.9263
176.879883 100.735 157.8810
177.246094 100.724 157.8348
177.612305 100.712 157.8001
177.978516 100.700 157.7844
178.344727 100.689 157.7839
178.710938 100.682 157.7852
179.077148 100.676 157.7735
179.443359 100.671 157.7416
179.809570 100.664 157.6941
180.175781 100.655 157.6433
180.541992 100.644 157.6016
180.908203 100.632 157.5740
181.274414 100.622 157.5565
181.640625 100.614 157.5388
182.006836 100.607 157.5114
182.373047 100.601 157.4711
182.739258 100.593 157.4238
183.105469 100.583 157.3813
183.471680 100.572 157.3555
183.837891 100.562 157.3505
184.204102 100.556 157.3578
184.570312 100.555 157.3578
184.936523 100.556 157.3289
185.302734 100.557 157.2605
185.668945 100.553 157.1625
186.035156 100.541 157.0635
186.401367 100.522 156.9975
186.767578 100.502 156.9843
187.133789 100.485 157.0162
187.500000 100.475 157.0619
187.866211 100.470 157.0860
188.232422 100.466 157.0726
188.598633 100.459 157.0344
188.964844 100.448 156.9998
189.331055 100.435 156.9880
189.697266 100.424 156.9921
190.063477 100.418 156.9860
190.429688 100.412 156.9496
190.795898 100.402 156.8916
191.162109 100.388 156.8458
191.528320 100.373 156.8411
191.894531 100.365 156.8689
192.260742 100.366 156.8781
192.626953 100.374 156.8099
192.993164 100.376 156.6476
193.359375 100.361 156.4416
193.725586 100.328 156.2858
194.091797 100.287 156.2607
194.458008 100.252 156.3776
194.824219 100.238 156.5677
195.190430 100.244 156.7258
195.556641 100.260 156.7778
195.922852 100.273 156.7218
196.289062 100.274 156.6160
196.655273 100.263 156.5319
197.021484 100.248 156.5078
197.387695 100.237 156.5334
197.753906 100.232 156.5668
198.120117 100.233 156.5699
198.486328 100.232 156.5326
198.852539 100.225 156.4759
199.218750 100.213 156.4344
199.584961 100.199 156.4328
199.951172 100.188 156.4696
200.317383 100.185 156.5151
200.683594 100.189 156.5269
201.049805 100.194 156.4745
201.416016 100.194 156.3618
201.782227 100.182 156.2297
202.148438 100.158 156.1362
202.514648 100.131 156.1230
202.880859 100.107 156.1887
203.247070 100.095 156.2887
203.613281 100.093 156.3653
203.979492 100.094 156.3856
204.345703 100.092 156.3605
204.711914 100.083 156.3308
205.078125 100.069 156.3331
205.444336 100.058 156.3732
205.810547 100.052 156.4245
206.176758 100.051 156.4518
206.542969 100.050 156.4391
206.909180 100.045 156.3995
207.275391 100.034 156.3629
207.641602 100.020 156.3528
208.007812 100.007 156.3717
208.374023 99.997 156.4037
208.740234 99.990 156.4289
209.106445 99.985 156.4371
209.472656 99.979 156.4316
209.838867 99.972 156.4222
210.205078 99.964 156.4170
210.571289 99.956 156.4174
210.937500 99.949 156.4202
211.303711 99.942 156.4217
211.669922 99.936 156.4203
212.036133 99.930 156.4171
212.402344 99.924 156.4140
212.768555 99.917 156.4130
213.134766 99.911 156.4158
213.500977 99.904 156.4233
213.867188 99.898 156.4355
214.233398 99.893 156.4503
214.599609 99.889 156.4638
214.965820 99.886 156.4721
215.332031 99.883 156.4738
215.698242 99.879 156.4704
216.064453 99.875 156.4648
216.430664 99.872 156.4585
216.796875 99.868 156.4484
217.163086 99.865 156.4296
217.529297 99.861 156.3990
217.895508 99.855 156.3610
218.261719 99.846 156.3269
218.627930 99.835 156.3096
218.994141 99.825 156.3154
219.360352 99.818 156.3385
219.726562 99.814 156.3637
220.092773 99.814 156.3749
220.458984 99.815 156.3644
220.825195 99.815 156.3364
221.191406 99.812 156.3023
221.557617 99.808 156.2731
221.923828 99.803 156.2529
222.290039 99.799 156.2390
222.656250 99.796 156.2261
223.022461 99.793 156.2106
223.388672 99.790 156.1921
223.754883 99.786 156.1719
224.121094 99.782 156.1511
224.487305 99.777 156.1306
224.853516 99.772 156.1113
225.219727 99.766 156.0945
225.585938 99.761 156.0801
225.952148 99.755 156.0656
226.318359 99.750 156.0462
226.684570 99.745 156.0197
227.050781 99.738 155.9888
227.416992 99.729 155.9614
227.783203 99.719 155.9454
228.149414 99.710 155.9426
228.515625 99.704 155.9459
228.881836 99.699 155.9438
229.248047 99.695 155.9275
229.614258 99.691 155.8975
229.980469 99.685 155.8628
230.346680 99.677 155.8340
230.712891 99.669 155.8159
231.079102 99.661 155.8051
231.445312 99.656 155.7941
231.811523 99.650 155.7780
232.177734 99.644 155.7580
232.543945 99.638 155.7394
232.910156 99.631 155.7252
233.276367 99.625 155.7133
233.642578 99.619 155.6980
234.008789 99.614 155.6758
234.375000 99.607 155.6493
234.741211 99.599 155.6262
235.107422 99.590 155.6131
235.473633 99.582 155.6099
235.839844 99.575 155.6099
236.206055 99.569 155.6045
236.572266 99.564 155.5894
236.938477 99.558 155.5671
237.304688 99.551 155.5439
237.670898 99.542 155.5251
238.037109 99.534 155.5127
238.403320 99.526 155.5060
238.769531 99.518 155.5041
239.135742 99.511 155.5063
239.501953 99.505 155.5108
239.868164 99.501 155.5124
240.234375 99.499 155.5040
240.600586 99.496 155.4810
240.966797 99.491 155.4454
241.333008 99.485 155.4066
241.699219 99.476 155.3766
242.065430 99.466 155.3629
242.431641 99.457 155.3636
242.797852 99.450 155.3694
243.164062 99.445 155.3694
243.530273 99.440 155.3583
243.896484 99.434 155.3389
244.262695 99.427 155.3191
244.628906 99.418 155.3064
244.995117 99.410 155.3028
245.361328 99.403 155.3041
245.727539 99.396 155.3041
246.093750 99.390 155.2985
246.459961 99.384 155.2880
246.826172 99.377 155.2770
247.192383 99.369 155.2698
247.558594 99.362 155.2673
247.924805 99.355 155.2665
248.291016 99.348 155.2635
248.657227 99.342 155.2562
249.023438 99.335 155.2463
249.389648 99.327 155.2374
249.755859 99.319 155.2325
250.122070 99.312 155.2319
250.488281 99.304 155.2338
250.854492 99.297 155.2364
251.220703 99.290 155.2390
251.586914 99.284 155.2415
251.953125 99.279 155.2421
252.319336 99.274 155.2375
252.685547 99.269 155.2247
253.051758 99.264 155.2036
253.417969 99.257 155.1789
253.784180 99.248 155.1587
254.150391 99.239 155.1491
254.516602 99.230 155.1507
254.882812 99.222 155.1577
255.249023 99.217 155.1615
255.615234 99.212 155.1566
255.981445 99.206 155.1438
256.347656 99.199 155.1294
256.713867 99.191 155.1205
257.080078 99.183 155.1205
257.446289 99.176 155.1269
257.812500 99.170 155.1339
258.178711 99.165 155.1363
258.544922 99.160 155.1332
258.911133 99.154 155.1276
259.277344 99.148 155.1233
259.643555 99.142 155.1223
260.009766 99.135 155.1235
260.375977 99.130 155.1240
260.742188 99.124 155.1222
261.108398 99.118 155.1183
261.474609 99.112 155.1134
261.840820 99.106 155.1075
262.207031 99.099 155.0990
262.573242 99.092 155.0875
262.939453 99.084 155.0761
263.305664 99.075 155.0721
263.671875 99.065 155.0818
264.038086 99.057 155.1056
264.404297 99.052 155.1341
264.770508 99.049 155.1526
265.136719 99.048 155.1499
265.502930 99.045 155.1264
265.869141 99.040 155.0950
266.235352 99.031 155.0737
266.601562 99.022 155.0733
266.967773 99.014 155.0906
267.333984 99.009 155.1103
267.700195 99.007 155.1159
268.066406 99.005 155.1010
268.432617 99.000 155.0732
268.798828 98.992 155.0488
269.165039 98.982 155.0419
269.531250 98.973 155.0549
269.897461 98.966 155.0780
270.263672 98.961 155.0961
270.629883 98.958 155.0994
270.996094 98.953 155.0889
271.362305 98.947 155.0745
271.728516 98.939 155.0669
272.094727 98.930 155.0699
272.460938 98.923 155.0786
272.827148 98.917 155.0832
273.193359 98.911 155.0783
273.559570 98.903 155.0671
273.925781 98.894 155.0597
274.291992 98.884 155.0656
274.658203 98.875 155.0861
275.024414 98.869 155.1129
275.390625 98.866 155.1321
275.756836 98.864 155.1340
276.123047 98.861 155.1183
276.489258 98.856 155.0936
276.855469 98.850 155.0712
277.221680 98.842 155.0578
277.587891 98.835 155.0530
277.954102 98.829 155.0514
278.320312 98.823 155.0478
278.686523 98.818 155.0413
279.052734 98.812 155.0347
279.418945 98.805 155.0316
279.785156 98.799 155.0329
280.151367 98.793 155.0363
280.517578 98.787 155.0384
280.883789 98.782 155.0373
281.250000 98.776 155.0345
281.616211 98.769 155.0339
281.982422 98.762 155.0388
282.348633 98.756 155.0491
282.714844 98.750 155.0607
283.081055 98.745 155.0677
283.447266 98.741 155.0662
283.813477 98.735 155.0580
284.179688 98.728 155.0502
284.545898 98.720 155.0511
284.912109 98.712 155.0641
285.278320 98.706 155.0844
285.644531 98.703 155.1006
286.010742 98.701 155.1016
286.376953 98.698 155.0842
286.743164 98.693 155.0559
287.109375 98.686 155.0303
287.475586 98.677 155.0185
287.841797 98.668 155.0224
288.208008 98.661 155.0345
288.574219 98.655 155.0447
288.940430 98.650 155.0475
289.306641 98.645 155.0455
289.672852 98.638 155.0462
290.039062 98.631 155.0547
290.405273 98.625 155.0698
290.771484 98.620 155.0852
291.137695 98.616 155.0947
291.503906 98.612 155.0970
291.870117 98.606 155.0961
292.236328 98.600 155.0971
292.602539 98.594 155.1024
292.968750 98.588 155.1097
293.334961 98.582 155.1155
293.701172 98.576 155.1184
294.067383 98.569 155.1201
294.433594 98.563 155.1237
294.799805 98.556 155.1298
295.166016 98.550 155.1359
295.532227 98.545 155.1382
295.898438 98.539 155.1351
296.264648 98.532 155.1292
296.630859 98.525 155.1259
296.997070 98.517 155.1294
297.363281 98.510 155.1398
297.729492 98.504 155.1534
298.095703 98.499 155.1649
298.461914 98.495 155.1709
298.828125 98.491 155.1710
299.194336 98.487 155.1670
299.560547 98.482 155.1614
299.926758 98.477 155.1562
300.292969 98.471 155.1531
300.659180 98.465 155.1535
301.025391 98.459 155.1581
301.391602 98.453 155.1655
301.757812 98.448 155.1729
302.124023 98.443 155.1774
302.490234 98.437 155.1787
302.856445 98.431 155.1802
303.222656 98.424 155.1866
303.588867 98.417 155.2004
303.955078 98.411 155.2182
304.321289 98.407 155.2330
304.687500 98.403 155.2384
305.053711 98.398 155.2339
305.419922 98.391 155.2267
305.786133 98.383 155.2262
306.152344 98.375 155.2377
306.518555 98.368 155.2581
306.884766 98.364 155.2776
307.250977 98.360 155.2871
307.617188 98.356 155.2840
307.983398 98.351 155.2737
308.349609 98.345 155.2650
308.715820 98.338 155.2638
309.082031 98.331 155.2698
309.448242 98.325 155.2787
309.814453 98.319 155.2863
310.180664 98.314 155.2923
310.546875 98.309 155.2988
310.913086 98.303 155.3073
311.279297 98.298 155.3167
311.645508 98.294 155.3239
312.011719 98.289 155.3275
312.377930 98.284 155.3297
312.744141 98.277 155.3352
313.110352 98.271 155.3473
313.476562 98.266 155.3647
313.842773 98.261 155.3825
314.208984 98.257 155.3951
314.575195 98.253 155.4006
314.941406 98.248 155.4019
315.307617 98.242 155.4040
315.673828 98.236 155.4106
316.040039 98.230 155.4215
316.406250 98.225 155.4333
316.772461 98.220 155.4414
317.138672 98.216 155.4436
317.504883 98.210 155.4410
317.871094 98.204 155.4377
318.237305 98.196 155.4390
318.603516 98.188 155.4481
318.969727 98.181 155.4645
319.335938 98.176 155.4839
319.702148 98.171 155.5005
320.068359 98.167 155.5104
320.434570 98.162 155.5139
320.800781 98.157 155.5153
321.166992 98.151 155.5197
321.533203 98.146 155.5284
321.899414 98.141 155.5384
322.265625 98.137 155.5439
322.631836 98.133 155.5420
322.998047 98.128 155.5356
323.364258 98.121 155.5325
323.730469 98.114 155.5393
324.096680 98.107 155.5562
324.462891 98.102 155.5758
324.829102 98.099 155.5876
325.195312 98.096 155.5859
325.561523 98.092 155.5742
325.927734 98.085 155.5635
326.293945 98.077 155.5649
326.660156 98.068 155.5822
327.026367 98.062 155.6089
327.392578 98.058 155.6332
327.758789 98.055 155.6457
328.125000 98.052 155.6458
328.491211 98.047 155.6414
328.857422 98.040 155.6424
329.223633 98.034 155.6539
329.589844 98.028 155.6730
329.956055 98.023 155.6918
330.322266 98.020 155.7037
330.688477 98.016 155.7083
331.054688 98.010 155.7107
331.420898 98.005 155.7174
331.787109 97.999 155.7307
332.153320 97.994 155.7473
332.519531 97.990 155.7611
332.885742 97.987 155.7682
333.251953 97.983 155.7693
333.618164 97.978 155.7694
333.984375 97.972 155.7738
334.350586 97.966 155.7842
334.716797 97.962 155.7975
335.083008 97.957 155.8084
335.449219 97.954 155.8127
335.815430 97.949 155.8112
336.181641 97.943 155.8091
336.547852 97.936 155.8131
336.914062 97.928 155.8270
337.280273 97.922 155.8487
337.646484 97.917 155.8712
338.012695 97.913 155.8871
338.378906 97.909 155.8936
338.745117 97.903 155.8947
339.111328 97.896 155.8987
339.477539 97.889 155.9118
339.843750 97.882 155.9335
340.209961 97.877 155.9568
340.576172 97.873 155.9730
340.942383 97.869 155.9788
341.308594 97.864 155.9787
341.674805 97.858 155.9810
342.041016 97.851 155.9915
342.407227 97.845 156.0092
342.773438 97.840 156.0271
343.139648 97.837 156.0384
343.505859 97.833 156.0414
343.872070 97.829 156.0402
344.238281 97.823 156.0410
344.604492 97.817 156.0473
344.970703 97.812 156.0580
345.336914 97.807 156.0701
345.703125 97.803 156.0807
346.069336 97.799 156.0897
346.435547 97.794 156.0978
346.801758 97.790 156.1059
347.167969 97.785 156.1144
347.534180 97.780 156.1243
347.900391 97.775 156.1372
348.266602 97.770 156.1541
348.632812 97.765 156.1730
348.999023 97.761 156.1895
349.365234 97.758 156.1992
349.731445 97.754 156.2016
350.097656 97.749 156.2014
350.463867 97.742 156.2052
350.830078 97.735 156.2171
