* Measurement data measured by REW V5.30 beta 4
* Source: Microphone (Realtek(R) Audio), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 9, 2023 12:37:05 AM
* REW Settings:
149.047852 84.755 153.0753
149.414062 84.758 154.0531
149.780273 84.882 154.7628
150.146484 85.058 154.6230
150.512695 85.175 153.6068
150.878906 85.155 152.2075
151.245117 84.996 151.1227
151.611328 84.768 150.8896
151.977539 84.582 151.5574
152.343750 84.520 152.5995
152.709961 84.571 153.2925
153.076172 84.649 153.2819
153.442383 84.668 152.7697
153.808594 84.602 152.2664
154.174805 84.491 152.2037
154.541016 84.411 152.6274
154.907227 84.412 153.1525
155.273438 84.474 153.2822
155.639648 84.524 152.8311
156.005859 84.493 152.0621
156.372070 84.365 151.4992
156.738281 84.191 151.5984
157.104492 84.062 152.4285
157.470703 84.049 153.5594
157.836914 84.149 154.3473
158.203125 84.290 154.4117
158.569336 84.390 153.8376
158.935547 84.408 153.0110
159.301758 84.354 152.3350
159.667969 84.270 152.0167
160.034180 84.201 152.0020
160.400391 84.165 152.0819
160.766602 84.151 152.0816
161.132812 84.138 151.9720
161.499023 84.114 151.8358
161.865234 84.082 151.7610
162.231445 84.055 151.7691
162.597656 84.038 151.8231
162.963867 84.030 151.8813
163.330078 84.030 151.9301
163.696289 84.036 151.9674
164.062500 84.048 151.9749
164.428711 84.063 151.9241
164.794922 84.071 151.8163
165.161133 84.067 151.7037
165.527344 84.055 151.6532
165.893555 84.047 151.6728
166.259766 84.051 151.6780
166.625977 84.058 151.5568
166.992188 84.043 151.2946
167.358398 83.985 151.0471
167.724609 83.890 151.0738
168.090820 83.801 151.5484
168.457031 83.773 152.3588
168.823242 83.836 153.0937
169.189453 83.959 153.3095
169.555664 84.068 152.8588
169.921875 84.099 151.9824
170.288086 84.031 151.1464
170.654297 83.896 150.7782
171.020508 83.763 151.0242
171.386719 83.693 151.6608
171.752930 83.698 152.2710
172.119141 83.742 152.5703
172.485352 83.778 152.5767
172.851562 83.784 152.5057
173.217773 83.774 152.5400
173.583984 83.776 152.6756
173.950195 83.797 152.7560
174.316406 83.818 152.6559
174.682617 83.809 152.4315
175.048828 83.760 152.2997
175.415039 83.694 152.4654
175.781250 83.654 152.9306
176.147461 83.669 153.4508
176.513672 83.726 153.7143
176.879883 83.780 153.5971
177.246094 83.791 153.2559
177.612305 83.750 152.9959
177.978516 83.693 153.0345
178.344727 83.665 153.3231
178.710938 83.686 153.5805
179.077148 83.733 153.5416
179.443359 83.757 153.1981
179.809570 83.731 152.8108
180.175781 83.670 152.7024
180.541992 83.624 152.9918
180.908203 83.642 153.4662
181.274414 83.723 153.7410
181.640625 83.821 153.5909
182.006836 83.882 153.1298
182.373047 83.887 152.6961
182.739258 83.866 152.5773
183.105469 83.869 152.7803
183.471680 83.927 153.0245
183.837891 84.020 152.9901
184.204102 84.099 152.5880
184.570312 84.127 151.9979
184.936523 84.099 151.4913
185.302734 84.039 151.2274
185.668945 83.973 151.1867
186.035156 83.906 151.2845
186.401367 83.832 151.5332
186.767578 83.759 152.0526
187.133789 83.726 152.8776
187.500000 83.776 153.7538
187.866211 83.905 154.2039
188.232422 84.050 153.8904
188.598633 84.125 152.9094
188.964844 84.079 151.7529
189.331055 83.932 151.0192
189.697266 83.766 151.0408
190.063477 83.677 151.6154
190.429688 83.698 152.1261
190.795898 83.773 152.0654
191.162109 83.815 151.4352
191.528320 83.777 150.6639
191.894531 83.678 150.2343
192.260742 83.587 150.3221
192.626953 83.562 150.6753
192.993164 83.602 150.8551
193.359375 83.655 150.6346
193.725586 83.668 150.1541
194.091797 83.628 149.7497
194.458008 83.565 149.6663
194.824219 83.524 149.8801
195.190430 83.526 150.1483
195.556641 83.554 150.2354
195.922852 83.574 150.0939
196.289062 83.564 149.8517
196.655273 83.523 149.6750
197.021484 83.469 149.6501
197.387695 83.417 149.7614
197.753906 83.378 149.9448
198.120117 83.353 150.1356
198.486328 83.344 150.2708
198.852539 83.344 150.2785
199.218750 83.338 150.1110
199.584961 83.308 149.8109
199.951172 83.240 149.5387
200.317383 83.144 149.5054
200.683594 83.057 149.8289
201.049805 83.019 150.4088
201.416016 83.050 150.9521
201.782227 83.126 151.1697
202.148438 83.202 150.9814
202.514648 83.240 150.5483
202.880859 83.230 150.1399
203.247070 83.197 149.9517
203.613281 83.174 149.9908
203.979492 83.178 150.0996
204.345703 83.200 150.1026
204.711914 83.216 149.9521
205.078125 83.204 149.7573
205.444336 83.165 149.6931
205.810547 83.122 149.8660
206.176758 83.104 150.2272
206.542969 83.125 150.5921
206.909180 83.174 150.7610
207.275391 83.222 150.6471
207.641602 83.242 150.3212
208.007812 83.220 149.9571
208.374023 83.166 149.7282
208.740234 83.105 149.7128
209.106445 83.060 149.8570
209.472656 83.042 150.0205
209.838867 83.041 150.0768
210.205078 83.040 149.9938
210.571289 83.026 149.8372
210.937500 82.998 149.7077
211.303711 82.967 149.6636
211.669922 82.946 149.6843
212.036133 82.938 149.6974
212.402344 82.936 149.6447
212.768555 82.930 149.5308
213.134766 82.913 149.4180
213.500977 82.890 149.3760
213.867188 82.870 149.4269
214.233398 82.864 149.5266
214.599609 82.873 149.5943
214.965820 82.889 149.5685
215.332031 82.898 149.4457
215.698242 82.893 149.2782
216.064453 82.872 149.1385
216.430664 82.842 149.0771
216.796875 82.812 149.0986
217.163086 82.788 149.1704
217.529297 82.771 149.2508
217.895508 82.758 149.3167
218.261719 82.745 149.3687
218.627930 82.733 149.4145
218.994141 82.724 149.4499
219.360352 82.716 149.4575
219.726562 82.705 149.4264
220.092773 82.689 149.3729
220.458984 82.664 149.3395
220.825195 82.637 149.3652
221.191406 82.615 149.4499
221.557617 82.605 149.5444
221.923828 82.605 149.5850
222.290039 82.604 149.5461
222.656250 82.595 149.4650
223.022461 82.576 149.4117
223.388672 82.558 149.4254
223.754883 82.551 149.4706
224.121094 82.556 149.4567
224.487305 82.562 149.3168
224.853516 82.550 149.0793
225.219727 82.510 148.8702
225.585938 82.453 148.8354
225.952148 82.401 149.0355
226.318359 82.381 149.3854
226.684570 82.401 149.6984
227.050781 82.443 149.8132
227.416992 82.481 149.6993
227.783203 82.495 149.4612
228.149414 82.481 149.2539
228.515625 82.455 149.1783
228.881836 82.434 149.2264
229.248047 82.429 149.3081
229.614258 82.434 149.3325
229.980469 82.436 149.2774
230.346680 82.426 149.1939
230.712891 82.406 149.1544
231.079102 82.383 149.1927
231.445312 82.368 149.2818
231.811523 82.362 149.3618
232.177734 82.360 149.3900
232.543945 82.353 149.3716
232.910156 82.339 149.3482
233.276367 82.320 149.3597
233.642578 82.303 149.4126
234.008789 82.294 149.4769
234.375000 82.290 149.5115
234.741211 82.288 149.4958
235.107422 82.282 149.4418
235.473633 82.270 149.3820
235.839844 82.254 149.3450
236.206055 82.239 149.3386
236.572266 82.227 149.3508
236.938477 82.218 149.3641
237.304688 82.212 149.3688
237.670898 82.207 149.3666
238.037109 82.202 149.3629
238.403320 82.198 149.3591
238.769531 82.195 149.3499
239.135742 82.193 149.3293
239.501953 82.189 149.2971
239.868164 82.182 149.2612
240.234375 82.172 149.2338
240.600586 82.159 149.2249
240.966797 82.147 149.2373
241.333008 82.136 149.2649
241.699219 82.128 149.2939
242.065430 82.123 149.3070
242.431641 82.116 149.2925
242.797852 82.106 149.2530
243.164062 82.090 149.2102
243.530273 82.067 149.1972
243.896484 82.043 149.2395
244.262695 82.025 149.3334
244.628906 82.018 149.4402
244.995117 82.022 149.5044
245.361328 82.028 149.4874
245.727539 82.030 149.3942
246.093750 82.019 149.2719
246.459961 81.998 149.1810
246.826172 81.973 149.1588
247.192383 81.952 149.1990
247.558594 81.940 149.2612
247.924805 81.935 149.3017
248.291016 81.931 149.3019
248.657227 81.925 149.2737
249.023438 81.915 149.2438
249.389648 81.903 149.2311
249.755859 81.890 149.2370
250.122070 81.879 149.2504
250.488281 81.869 149.2614
250.854492 81.859 149.2690
251.220703 81.847 149.2780
251.586914 81.836 149.2911
251.953125 81.825 149.3048
252.319336 81.813 149.3130
252.685547 81.801 149.3151
253.051758 81.787 149.3178
253.417969 81.771 149.3309
253.784180 81.754 149.3589
254.150391 81.740 149.3965
254.516602 81.727 149.4332
254.882812 81.715 149.4619
255.249023 81.702 149.4850
255.615234 81.688 149.5124
255.981445 81.674 149.5524
256.347656 81.662 149.6044
256.713867 81.653 149.6597
257.080078 81.646 149.7100
257.446289 81.640 149.7548
257.812500 81.635 149.8011
258.178711 81.632 149.8530
258.544922 81.633 149.9023
258.911133 81.638 149.9299
259.277344 81.643 149.9203
259.643555 81.646 149.8775
260.009766 81.642 149.8269
260.375977 81.634 149.7987
260.742188 81.625 149.8051
261.108398 81.619 149.8299
261.474609 81.617 149.8433
261.840820 81.614 149.8295
262.207031 81.606 149.8027
262.573242 81.594 149.7953
262.939453 81.580 149.8269
263.305664 81.571 149.8829
263.671875 81.567 149.9241
264.038086 81.565 149.9221
264.404297 81.557 149.8874
264.770508 81.543 149.8610
265.136719 81.526 149.8739
265.502930 81.516 149.9111
265.869141 81.512 149.9167
266.235352 81.509 149.8439
266.601562 81.493 149.7100
266.967773 81.460 149.6016
267.333984 81.415 149.6211
267.700195 81.377 149.8060
268.066406 81.365 150.0844
268.432617 81.382 150.3109
268.798828 81.416 150.3650
269.165039 81.443 150.2314
269.531250 81.447 150.0029
269.897461 81.428 149.8116
270.263672 81.397 149.7433
270.629883 81.372 149.7931
270.996094 81.361 149.8857
271.362305 81.361 149.9416
271.728516 81.361 149.9342
272.094727 81.354 149.8960
272.460938 81.338 149.8817
272.827148 81.321 149.9230
273.193359 81.308 150.0099
273.559570 81.303 150.1040
273.925781 81.303 150.1691
274.291992 81.304 150.1925
274.658203 81.302 150.1855
275.024414 81.295 150.1707
275.390625 81.284 150.1667
275.756836 81.273 150.1809
276.123047 81.263 150.2089
276.489258 81.255 150.2381
276.855469 81.250 150.2542
277.221680 81.245 150.2493
277.587891 81.238 150.2284
277.954102 81.227 150.2091
278.320312 81.214 150.2117
278.686523 81.202 150.2441
279.052734 81.194 150.2933
279.418945 81.192 150.3312
279.785156 81.192 150.3349
280.151367 81.188 150.3056
280.517578 81.178 150.2711
280.883789 81.163 150.2679
281.250000 81.147 150.3142
281.616211 81.137 150.3945
281.982422 81.134 150.4687
282.348633 81.134 150.5012
282.714844 81.131 150.4889
283.081055 81.121 150.4642
283.447266 81.104 150.4717
283.813477 81.086 150.5340
284.179688 81.075 150.6341
284.545898 81.073 150.7267
284.912109 81.075 150.7721
285.278320 81.076 150.7645
285.644531 81.070 150.7338
286.010742 81.059 150.7213
286.376953 81.046 150.7476
286.743164 81.038 150.8004
287.109375 81.036 150.8468
287.475586 81.037 150.8621
287.841797 81.037 150.8476
288.208008 81.033 150.8267
288.574219 81.026 150.8233
288.940430 81.020 150.8431
289.306641 81.018 150.8710
289.672852 81.020 150.8860
290.039062 81.021 150.8790
290.405273 81.021 150.8575
290.771484 81.019 150.8363
291.137695 81.016 150.8236
291.503906 81.014 150.8145
291.870117 81.013 150.7973
292.236328 81.011 150.7651
292.602539 81.007 150.7227
292.968750 81.000 150.6829
293.334961 80.991 150.6559
293.701172 80.983 150.6414
294.067383 80.976 150.6290
294.433594 80.970 150.6070
294.799805 80.963 150.5719
295.166016 80.954 150.5329
295.532227 80.941 150.5068
295.898438 80.927 150.5078
296.264648 80.914 150.5381
296.630859 80.907 150.5847
296.997070 80.904 150.6251
297.363281 80.904 150.6390
297.729492 80.904 150.6186
298.095703 80.900 150.5727
298.461914 80.891 150.5228
298.828125 80.876 150.4926
299.194336 80.858 150.4987
299.560547 80.840 150.5456
299.926758 80.825 150.6257
300.292969 80.816 150.7232
300.659180 80.812 150.8181
301.025391 80.813 150.8909
301.391602 80.816 150.9263
301.757812 80.819 150.9191
302.124023 80.818 150.8771
302.490234 80.810 150.8195
302.856445 80.796 150.7698
303.222656 80.779 150.7457
303.588867 80.761 150.7519
303.955078 80.745 150.7800
304.321289 80.732 150.8158
304.687500 80.721 150.8477
305.053711 80.711 150.8710
305.419922 80.702 150.8877
305.786133 80.692 150.9018
306.152344 80.683 150.9163
306.518555 80.675 150.9310
306.884766 80.667 150.9439
307.250977 80.660 150.9516
307.617188 80.654 150.9518
307.983398 80.646 150.9455
308.349609 80.636 150.9388
308.715820 80.625 150.9418
309.082031 80.614 150.9628
309.448242 80.604 151.0018
309.814453 80.597 151.0483
310.180664 80.593 151.0867
310.546875 80.590 151.1069
310.913086 80.587 151.1110
311.279297 80.581 151.1109
311.645508 80.573 151.1182
312.011719 80.566 151.1355
312.377930 80.560 151.1562
312.744141 80.554 151.1730
313.110352 80.548 151.1859
313.476562 80.541 151.2017
313.842773 80.534 151.2254
314.208984 80.529 151.2519
314.575195 80.526 151.2689
314.941406 80.523 151.2683
315.307617 80.518 151.2546
315.673828 80.510 151.2421
316.040039 80.501 151.2410
316.406250 80.493 151.2466
316.772461 80.487 151.2434
317.138672 80.480 151.2216
317.504883 80.469 151.1898
317.871094 80.455 151.1696
318.237305 80.439 151.1750
318.603516 80.427 151.1962
318.969727 80.418 151.2057
319.335938 80.408 151.1846
319.702148 80.393 151.1470
320.068359 80.371 151.1355
320.434570 80.347 151.1888
320.800781 80.329 151.3062
321.166992 80.323 151.4405
321.533203 80.328 151.5304
321.899414 80.335 151.5468
322.265625 80.335 151.5128
322.631836 80.327 151.4817
322.998047 80.315 151.4930
323.364258 80.307 151.5418
323.730469 80.304 151.5886
324.096680 80.303 151.5986
324.462891 80.298 151.5749
324.829102 80.285 151.5573
325.195312 80.267 151.5892
325.561523 80.252 151.6808
325.927734 80.246 151.7988
326.293945 80.248 151.8910
326.660156 80.254 151.9239
327.026367 80.256 151.9023
327.392578 80.250 151.8605
327.758789 80.238 151.8345
328.125000 80.224 151.8394
328.491211 80.211 151.8661
328.857422 80.202 151.8958
329.223633 80.194 151.9171
329.589844 80.185 151.9332
329.956055 80.177 151.9546
330.322266 80.170 151.9849
330.688477 80.167 152.0128
331.054688 80.168 152.0177
331.420898 80.167 151.9872
331.787109 80.162 151.9335
332.153320 80.148 151.8940
332.519531 80.131 151.9108
332.885742 80.117 151.9987
333.251953 80.115 152.1261
333.618164 80.125 152.2256
333.984375 80.142 152.2375
334.350586 80.153 152.1532
334.716797 80.149 152.0271
335.083008 80.128 151.9446
335.449219 80.100 151.9675
335.815430 80.078 152.0927
336.181641 80.070 152.2571
336.547852 80.074 152.3839
336.914062 80.082 152.4360
337.280273 80.084 152.4329
337.646484 80.079 152.4223
338.012695 80.070 152.4359
338.378906 80.063 152.4668
338.745117 80.058 152.4851
339.111328 80.053 152.4737
339.477539 80.042 152.4503
339.843750 80.026 152.4535
340.209961 80.011 152.5071
340.576172 80.002 152.5934
340.942383 80.004 152.6618
341.308594 80.010 152.6685
341.674805 80.011 152.6124
342.041016 80.003 152.5387
342.407227 79.986 152.5067
342.773438 79.968 152.5461
343.139648 79.959 152.6365
343.505859 79.960 152.7219
343.872070 79.967 152.7531
344.238281 79.972 152.7206
344.604492 79.969 152.6573
344.970703 79.957 152.6117
345.336914 79.941 152.6144
345.703125 79.927 152.6618
346.069336 79.918 152.7259
346.435547 79.913 152.7789
346.801758 79.909 152.8119
347.167969 79.903 152.8351
347.534180 79.895 152.8622
347.900391 79.888 152.8968
348.266602 79.882 152.9303
348.632812 79.877 152.9523
348.999023 79.871 152.9616
349.365234 79.864 152.9664
349.731445 79.855 152.9761
350.097656 79.847 152.9915
350.463867 79.839 153.0056
350.830078 79.832 153.0124
351.196289 79.823 153.0153
