* Measurement data measured by REW V5.30 beta 5
* Source: EXCL: Microphone (Realtek(R) Audio), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -13.0 dBFS with no timing reference
* Dated: Dec 15, 2023 12:08:25 AM
* REW Settings:
148.681641 103.252 157.4084
149.047852 103.254 157.3870
149.414062 103.253 157.3130
149.780273 103.244 157.2224
150.146484 103.228 157.1639
150.512695 103.211 157.1628
150.878906 103.200 157.2029
151.245117 103.196 157.2385
151.611328 103.196 157.2285
151.977539 103.194 157.1629
152.343750 103.182 157.0684
152.709961 103.160 156.9894
153.076172 103.131 156.9636
153.442383 103.101 157.0047
153.808594 103.076 157.1010
154.174805 103.059 157.2235
154.541016 103.051 157.3384
154.907227 103.049 157.4177
155.273438 103.049 157.4482
155.639648 103.047 157.4367
156.005859 103.041 157.4069
156.372070 103.030 157.3871
156.738281 103.019 157.3923
157.104492 103.012 157.4128
157.470703 103.010 157.4210
157.836914 103.010 157.3928
158.203125 103.006 157.3286
158.569336 102.997 157.2567
158.935547 102.982 157.2144
159.301758 102.966 157.2210
159.667969 102.956 157.2639
160.034180 102.954 157.3079
160.400391 102.956 157.3212
160.766602 102.957 157.2966
161.132812 102.955 157.2527
161.499023 102.948 157.2163
161.865234 102.940 157.2018
162.231445 102.933 157.2052
162.597656 102.928 157.2130
162.963867 102.925 157.2157
163.330078 102.923 157.2131
163.696289 102.921 157.2079
164.062500 102.920 157.1961
164.428711 102.921 157.1666
164.794922 102.920 157.1130
165.161133 102.914 157.0453
165.527344 102.903 156.9908
165.893555 102.889 156.9766
166.259766 102.879 157.0075
166.625977 102.876 157.0563
166.992188 102.880 157.0778
167.358398 102.888 157.0399
167.724609 102.890 156.9474
168.090820 102.883 156.8404
168.457031 102.868 156.7670
168.823242 102.852 156.7500
169.189453 102.840 156.7730
169.555664 102.836 156.7953
169.921875 102.835 156.7846
170.288086 102.833 156.7404
170.654297 102.826 156.6897
171.020508 102.815 156.6619
171.386719 102.807 156.6639
171.752930 102.803 156.6760
172.119141 102.804 156.6696
172.485352 102.805 156.6315
172.851562 102.804 156.5718
173.217773 102.799 156.5138
173.583984 102.793 156.4745
173.950195 102.787 156.4548
174.316406 102.785 156.4425
174.682617 102.785 156.4238
175.048828 102.786 156.3915
175.415039 102.786 156.3466
175.781250 102.785 156.2944
176.147461 102.782 156.2434
176.513672 102.777 156.2028
176.879883 102.772 156.1766
177.246094 102.770 156.1568
177.612305 102.771 156.1223
177.978516 102.772 156.0537
178.344727 102.768 155.9533
178.710938 102.755 155.8541
179.077148 102.737 155.8009
179.443359 102.721 155.8120
179.809570 102.716 155.8518
180.175781 102.722 155.8469
180.541992 102.730 155.7422
180.908203 102.725 155.5570
181.274414 102.702 155.3856
181.640625 102.668 155.3352
182.006836 102.642 155.4362
182.373047 102.643 155.5969
182.739258 102.671 155.6534
183.105469 102.706 155.4906
183.471680 102.720 155.1354
183.837891 102.697 154.7466
184.204102 102.643 154.5131
184.570312 102.586 154.5291
184.936523 102.552 154.7301
185.302734 102.551 154.9432
185.668945 102.570 155.0201
186.035156 102.586 154.9385
186.401367 102.585 154.7910
186.767578 102.569 154.6910
187.133789 102.553 154.6801
187.500000 102.546 154.7094
187.866211 102.548 154.7020
188.232422 102.550 154.6303
188.598633 102.543 154.5351
188.964844 102.531 154.4741
189.331055 102.522 154.4581
189.697266 102.521 154.4385
190.063477 102.523 154.3605
190.429688 102.520 154.2253
190.795898 102.504 154.0983
191.162109 102.483 154.0501
191.528320 102.470 154.0851
191.894531 102.474 154.1246
192.260742 102.490 154.0673
192.626953 102.502 153.8729
192.993164 102.495 153.5948
193.359375 102.464 153.3412
193.725586 102.417 153.2056
194.091797 102.367 153.2233
194.458008 102.326 153.3740
194.824219 102.304 153.6057
195.190430 102.304 153.8463
195.556641 102.326 154.0010
195.922852 102.359 153.9765
196.289062 102.380 153.7454
196.655273 102.368 153.4064
197.021484 102.316 153.1690
197.387695 102.248 153.2325
197.753906 102.209 153.6138
198.120117 102.236 154.0598
198.486328 102.321 154.1842
198.852539 102.410 153.7566
199.218750 102.439 152.8888
199.584961 102.373 151.9791
199.951172 102.230 151.4904
200.317383 102.076 151.6794
200.683594 101.985 152.4087
201.049805 101.993 153.2168
201.416016 102.071 153.6568
201.782227 102.156 153.5964
202.148438 102.200 153.2225
202.514648 102.192 152.8358
202.880859 102.156 152.6416
203.247070 102.120 152.6605
203.613281 102.102 152.7802
203.979492 102.101 152.8810
204.345703 102.104 152.9189
204.711914 102.104 152.9142
205.078125 102.100 152.8940
205.444336 102.091 152.8632
205.810547 102.077 152.8231
206.176758 102.055 152.8007
206.542969 102.028 152.8403
206.909180 102.005 152.9599
207.275391 101.995 153.1164
207.641602 102.002 153.2243
208.007812 102.015 153.2190
208.374023 102.021 153.1064
208.740234 102.013 152.9547
209.106445 101.993 152.8387
209.472656 101.972 152.7866
209.838867 101.957 152.7728
210.205078 101.947 152.7570
210.571289 101.939 152.7266
210.937500 101.931 152.7002
211.303711 101.926 152.6942
211.669922 101.926 152.6927
212.036133 101.930 152.6586
212.402344 101.933 152.5756
212.768555 101.925 152.4795
213.134766 101.908 152.4370
213.500977 101.893 152.4850
213.867188 101.889 152.5812
214.233398 101.900 152.6214
214.599609 101.911 152.5232
214.965820 101.901 152.3090
215.332031 101.857 152.1160
215.698242 101.787 152.1182
216.064453 101.719 152.4055
216.430664 101.685 152.9006
216.796875 101.699 153.3878
217.163086 101.748 153.6498
217.529297 101.799 153.6044
217.895508 101.824 153.3344
218.261719 101.814 153.0117
218.627930 101.777 152.7864
218.994141 101.734 152.7126
219.360352 101.700 152.7460
219.726562 101.681 152.8017
220.092773 101.672 152.8204
220.458984 101.667 152.7925
220.825195 101.661 152.7375
221.191406 101.655 152.6720
221.557617 101.649 152.5971
221.923828 101.643 152.5110
222.290039 101.635 152.4224
222.656250 101.625 152.3493
223.022461 101.614 152.3034
223.388672 101.606 152.2793
223.754883 101.601 152.2603
224.121094 101.596 152.2365
224.487305 101.589 152.2145
224.853516 101.581 152.2100
225.219727 101.574 152.2286
225.585938 101.570 152.2574
225.952148 101.568 152.2742
226.318359 101.566 152.2672
226.684570 101.561 152.2451
227.050781 101.552 152.2279
227.416992 101.541 152.2284
227.783203 101.531 152.2420
228.149414 101.522 152.2543
228.515625 101.514 152.2571
228.881836 101.505 152.2554
229.248047 101.496 152.2572
229.614258 101.489 152.2579
229.980469 101.484 152.2393
230.346680 101.478 152.1871
230.712891 101.467 152.1141
231.079102 101.448 152.0626
231.445312 101.426 152.0765
231.811523 101.410 152.1630
232.177734 101.409 152.2738
232.543945 101.422 152.3297
232.910156 101.438 152.2753
233.276367 101.445 152.1216
233.642578 101.435 151.9417
234.008789 101.409 151.8252
234.375000 101.378 151.8213
234.741211 101.355 151.9106
235.107422 101.346 152.0240
235.473633 101.347 152.0952
235.839844 101.349 152.1024
236.206055 101.345 152.0720
236.572266 101.335 152.0485
236.938477 101.322 152.0583
237.304688 101.311 152.0956
237.670898 101.304 152.1353
238.037109 101.300 152.1566
238.403320 101.296 152.1564
238.769531 101.290 152.1441
239.135742 101.283 152.1285
239.501953 101.276 152.1102
239.868164 101.268 152.0853
240.234375 101.260 152.0531
240.600586 101.250 152.0197
240.966797 101.238 151.9926
241.333008 101.227 151.9742
241.699219 101.217 151.9611
242.065430 101.207 151.9485
242.431641 101.197 151.9360
242.797852 101.187 151.9277
243.164062 101.178 151.9265
243.530273 101.170 151.9295
243.896484 101.164 151.9290
244.262695 101.159 151.9185
244.628906 101.152 151.8987
244.995117 101.144 151.8779
245.361328 101.135 151.8659
245.727539 101.125 151.8682
246.093750 101.116 151.8815
246.459961 101.109 151.8959
246.826172 101.104 151.9002
247.192383 101.098 151.8893
247.558594 101.090 151.8677
247.924805 101.078 151.8496
248.291016 101.064 151.8513
248.657227 101.049 151.8817
249.023438 101.038 151.9334
249.389648 101.032 151.9843
249.755859 101.030 152.0094
250.122070 101.028 151.9969
250.488281 101.021 151.9567
250.854492 101.010 151.9143
251.220703 100.995 151.8934
251.586914 100.980 151.9003
251.953125 100.968 151.9211
252.319336 100.959 151.9345
252.685547 100.951 151.9293
253.051758 100.940 151.9124
253.417969 100.927 151.9016
253.784180 100.914 151.9099
254.150391 100.901 151.9354
254.516602 100.892 151.9638
254.882812 100.885 151.9820
255.249023 100.876 151.9900
255.615234 100.865 152.0013
255.981445 100.854 152.0317
256.347656 100.843 152.0859
256.713867 100.837 152.1528
257.080078 100.834 152.2131
257.446289 100.834 152.2526
257.812500 100.833 152.2711
258.178711 100.829 152.2810
258.544922 100.824 152.2968
258.911133 100.819 152.3240
259.277344 100.816 152.3558
259.643555 100.816 152.3784
260.009766 100.816 152.3809
260.375977 100.815 152.3639
260.742188 100.811 152.3381
261.108398 100.805 152.3166
261.474609 100.799 152.3049
261.840820 100.795 152.2962
262.207031 100.792 152.2773
262.573242 100.788 152.2401
262.939453 100.782 152.1928
263.305664 100.771 152.1593
263.671875 100.759 152.1648
264.038086 100.752 152.2148
264.404297 100.755 152.2819
264.770508 100.768 152.3135
265.136719 100.787 152.2607
265.502930 100.800 152.1108
265.869141 100.800 151.9017
266.235352 100.781 151.7084
266.601562 100.749 151.6053
266.967773 100.714 151.6279
267.333984 100.690 151.7521
267.700195 100.681 151.9087
268.066406 100.686 152.0223
268.432617 100.694 152.0538
268.798828 100.697 152.0169
269.165039 100.688 151.9639
269.531250 100.671 151.9518
269.897461 100.652 152.0074
270.263672 100.639 152.1119
270.629883 100.637 152.2130
270.996094 100.640 152.2585
271.362305 100.642 152.2321
271.728516 100.633 152.1660
272.094727 100.612 152.1230
272.460938 100.586 152.1571
272.827148 100.565 152.2750
273.193359 100.558 152.4270
273.559570 100.565 152.5363
273.925781 100.577 152.5495
274.291992 100.584 152.4715
274.658203 100.578 152.3590
275.024414 100.560 152.2807
275.390625 100.539 152.2733
275.756836 100.523 152.3230
276.123047 100.516 152.3846
276.489258 100.514 152.4193
276.855469 100.512 152.4206
277.221680 100.506 152.4093
277.587891 100.499 152.4085
277.954102 100.492 152.4227
278.320312 100.488 152.4385
278.686523 100.484 152.4425
279.052734 100.478 152.4359
279.418945 100.470 152.4333
279.785156 100.461 152.4478
280.151367 100.453 152.4773
280.517578 100.448 152.5064
280.883789 100.444 152.5209
281.250000 100.439 152.5204
281.616211 100.431 152.5181
281.982422 100.421 152.5294
282.348633 100.411 152.5597
282.714844 100.403 152.6019
283.081055 100.398 152.6433
283.447266 100.394 152.6743
283.813477 100.392 152.6923
284.179688 100.388 152.6996
284.545898 100.383 152.7009
284.912109 100.377 152.7032
285.278320 100.370 152.7146
285.644531 100.362 152.7410
286.010742 100.357 152.7805
286.376953 100.355 152.8210
286.743164 100.355 152.8470
287.109375 100.355 152.8504
287.475586 100.353 152.8395
287.841797 100.347 152.8345
288.208008 100.339 152.8539
288.574219 100.333 152.9012
288.940430 100.331 152.9606
289.306641 100.334 153.0073
289.672852 100.340 153.0237
290.039062 100.344 153.0093
290.405273 100.345 152.9781
290.771484 100.343 152.9474
291.137695 100.340 152.9264
291.503906 100.336 152.9122
291.870117 100.334 152.8953
292.236328 100.332 152.8685
292.602539 100.328 152.8326
292.968750 100.322 152.7955
293.334961 100.315 152.7667
293.701172 100.307 152.7499
294.067383 100.301 152.7405
294.433594 100.296 152.7288
294.799805 100.291 152.7075
295.166016 100.286 152.6768
295.532227 100.278 152.6452
295.898438 100.269 152.6235
296.264648 100.259 152.6172
296.630859 100.251 152.6231
296.997070 100.244 152.6314
297.363281 100.239 152.6339
297.729492 100.234 152.6288
298.095703 100.227 152.6216
298.461914 100.220 152.6193
298.828125 100.213 152.6242
299.194336 100.206 152.6328
299.560547 100.201 152.6391
299.926758 100.195 152.6402
300.292969 100.189 152.6383
300.659180 100.181 152.6386
301.025391 100.174 152.6448
301.391602 100.166 152.6562
301.757812 100.160 152.6688
302.124023 100.154 152.6786
302.490234 100.148 152.6847
302.856445 100.142 152.6888
303.222656 100.135 152.6941
303.588867 100.128 152.7026
303.955078 100.121 152.7146
304.321289 100.114 152.7285
304.687500 100.109 152.7421
305.053711 100.103 152.7535
305.419922 100.098 152.7617
305.786133 100.093 152.7670
306.152344 100.087 152.7718
306.518555 100.080 152.7787
306.884766 100.074 152.7896
307.250977 100.068 152.8036
307.617188 100.063 152.8176
307.983398 100.058 152.8288
308.349609 100.053 152.8364
308.715820 100.047 152.8423
309.082031 100.041 152.8500
309.448242 100.035 152.8615
309.814453 100.029 152.8760
310.180664 100.024 152.8909
310.546875 100.019 152.9035
310.913086 100.015 152.9133
311.279297 100.010 152.9214
311.645508 100.005 152.9297
312.011719 100.000 152.9392
312.377930 99.995 152.9489
312.744141 99.990 152.9574
313.110352 99.986 152.9639
313.476562 99.982 152.9688
313.842773 99.978 152.9727
314.208984 99.973 152.9759
314.575195 99.969 152.9777
314.941406 99.965 152.9768
315.307617 99.961 152.9722
315.673828 99.957 152.9639
316.040039 99.953 152.9523
316.406250 99.948 152.9377
316.772461 99.942 152.9201
317.138672 99.936 152.9000
317.504883 99.928 152.8801
317.871094 99.919 152.8644
318.237305 99.909 152.8575
318.603516 99.899 152.8610
318.969727 99.890 152.8725
319.335938 99.882 152.8864
319.702148 99.875 152.8976
320.068359 99.868 152.9041
320.434570 99.861 152.9086
320.800781 99.854 152.9155
321.166992 99.846 152.9276
321.533203 99.840 152.9439
321.899414 99.834 152.9607
322.265625 99.828 152.9744
322.631836 99.823 152.9844
322.998047 99.817 152.9931
323.364258 99.811 153.0042
323.730469 99.805 153.0197
324.096680 99.800 153.0387
324.462891 99.795 153.0588
324.829102 99.791 153.0775
325.195312 99.786 153.0938
325.561523 99.782 153.1082
325.927734 99.778 153.1213
326.293945 99.773 153.1337
326.660156 99.768 153.1455
327.026367 99.763 153.1576
327.392578 99.758 153.1711
327.758789 99.752 153.1873
328.125000 99.747 153.2059
328.491211 99.742 153.2253
328.857422 99.738 153.2435
329.223633 99.734 153.2590
329.589844 99.729 153.2722
329.956055 99.725 153.2849
330.322266 99.720 153.2988
330.688477 99.715 153.3140
331.054688 99.711 153.3291
331.420898 99.707 153.3420
331.787109 99.704 153.3520
332.153320 99.700 153.3605
332.519531 99.695 153.3698
332.885742 99.690 153.3817
333.251953 99.686 153.3956
333.618164 99.682 153.4097
333.984375 99.678 153.4221
334.350586 99.674 153.4332
334.716797 99.669 153.4454
335.083008 99.664 153.4610
335.449219 99.660 153.4797
335.815430 99.656 153.4984
336.181641 99.653 153.5134
336.547852 99.649 153.5236
336.914062 99.644 153.5324
337.280273 99.639 153.5456
337.646484 99.633 153.5671
338.012695 99.629 153.5953
338.378906 99.627 153.6229
338.745117 99.626 153.6409
339.111328 99.626 153.6441
339.477539 99.625 153.6340
339.843750 99.622 153.6175
340.209961 99.617 153.6029
340.576172 99.611 153.5960
340.942383 99.605 153.5979
341.308594 99.600 153.6058
341.674805 99.595 153.6151
342.041016 99.592 153.6215
342.407227 99.589 153.6226
342.773438 99.585 153.6184
343.139648 99.580 153.6121
343.505859 99.574 153.6084
343.872070 99.567 153.6122
344.238281 99.561 153.6253
344.604492 99.555 153.6453
344.970703 99.550 153.6664
345.336914 99.547 153.6831
345.703125 99.543 153.6927
346.069336 99.539 153.6971
346.435547 99.534 153.7005
346.801758 99.528 153.7068
347.167969 99.523 153.7168
347.534180 99.517 153.7286
347.900391 99.512 153.7399
348.266602 99.506 153.7503
348.632812 99.501 153.7612
348.999023 99.495 153.7745
349.365234 99.489 153.7910
349.731445 99.485 153.8088
350.097656 99.481 153.8250
350.463867 99.477 153.8376
350.830078 99.473 153.8464
